time,battery_pct,event,sleep_s
2025-11-25 22:16:17.501814,99.94430555555556,0,500
2025-11-25 22:16:27.501814,99.88861111111112,0,500
2025-11-25 22:16:37.501814,99.83291666666668,0,500
2025-11-25 22:16:47.501814,99.77722222222224,0,500
2025-11-25 22:16:57.501814,99.72152777777778,0,500
2025-11-25 22:17:07.501814,99.66583333333334,0,500
2025-11-25 22:17:17.501814,99.6101388888889,0,500
2025-11-25 22:17:27.501814,99.55444444444446,0,500
2025-11-25 22:17:37.501814,99.55201201201203,1,0
2025-11-25 22:17:47.501814,99.49631756756759,0,500
2025-11-25 22:17:57.501814,99.44062312312315,0,500
2025-11-25 22:18:07.501814,99.38492867867869,0,500
2025-11-25 22:18:17.501814,99.32923423423425,0,500
2025-11-25 22:18:27.501814,99.27353978978981,0,500
2025-11-25 22:18:37.501814,99.21784534534537,0,500
2025-11-25 22:18:47.501814,99.16215090090093,0,500
2025-11-25 22:18:57.501814,99.10645645645648,0,500
2025-11-25 22:19:07.501814,99.05076201201204,0,500
2025-11-25 22:19:17.501814,98.9950675675676,0,500
2025-11-25 22:19:27.501814,98.93937312312315,0,500
2025-11-25 22:19:37.501814,98.8836786786787,0,500
2025-11-25 22:19:47.501814,98.82798423423426,0,500
2025-11-25 22:19:57.501814,98.77228978978982,0,500
2025-11-25 22:20:07.501814,98.71659534534538,0,500
2025-11-25 22:20:17.501814,98.66090090090094,0,500
2025-11-25 22:20:27.501814,98.6052064564565,0,500
2025-11-25 22:20:37.501814,98.54951201201206,0,500
2025-11-25 22:20:47.501814,98.4938175675676,0,500
2025-11-25 22:20:57.501814,98.43812312312316,0,500
2025-11-25 22:21:07.501814,98.38242867867872,0,500
2025-11-25 22:21:17.501814,98.32673423423428,0,500
2025-11-25 22:21:27.501814,98.27103978978984,0,500
2025-11-25 22:21:37.501814,98.2153453453454,0,500
2025-11-25 22:21:47.501814,98.15965090090096,0,500
2025-11-25 22:21:57.501814,98.10395645645652,0,500
2025-11-25 22:22:07.501814,98.04826201201206,0,500
2025-11-25 22:22:17.501814,97.99256756756762,0,500
2025-11-25 22:22:27.501814,97.93687312312318,0,500
2025-11-25 22:22:37.501814,97.88117867867874,0,500
2025-11-25 22:22:47.501814,97.8254842342343,0,500
2025-11-25 22:22:57.501814,97.82305180180187,1,0
2025-11-25 22:23:07.501814,97.82061936936942,1,0
2025-11-25 22:23:17.501814,97.818186936937,1,0
2025-11-25 22:23:27.501814,97.81575450450455,1,0
2025-11-25 22:23:37.501814,97.81332207207211,1,0
2025-11-25 22:23:47.501814,97.81088963963967,1,0
2025-11-25 22:23:57.501814,97.80845720720724,1,0
2025-11-25 22:24:07.501814,97.8060247747748,1,0
2025-11-25 22:24:17.501814,97.80359234234237,1,0
2025-11-25 22:24:27.501814,97.80115990990993,1,0
2025-11-25 22:24:37.501814,97.7987274774775,1,0
2025-11-25 22:24:47.501814,97.74303303303306,0,500
2025-11-25 22:24:57.501814,97.68733858858862,0,500
2025-11-25 22:25:07.501814,97.63164414414418,0,500
2025-11-25 22:25:17.501814,97.57594969969972,0,500
2025-11-25 22:25:27.501814,97.52025525525528,0,500
2025-11-25 22:25:37.501814,97.46456081081084,0,500
2025-11-25 22:25:47.501814,97.4088663663664,0,500
2025-11-25 22:25:57.501814,97.35317192192196,0,500
2025-11-25 22:26:07.501814,97.29747747747751,0,500
2025-11-25 22:26:17.501814,97.24178303303307,0,500
2025-11-25 22:26:27.501814,97.18608858858863,0,500
2025-11-25 22:26:37.501814,97.13039414414418,0,500
2025-11-25 22:26:47.501814,97.12796171171175,1,0
2025-11-25 22:26:57.501814,97.1255292792793,1,0
2025-11-25 22:27:07.501814,97.12309684684688,1,0
2025-11-25 22:27:17.501814,97.12066441441443,1,0
2025-11-25 22:27:27.501814,97.118231981982,1,0
2025-11-25 22:27:37.501814,97.11579954954956,1,0
2025-11-25 22:27:47.501814,97.11336711711714,1,0
2025-11-25 22:27:57.501814,97.0576726726727,0,500
2025-11-25 22:28:07.501814,97.00197822822825,0,500
2025-11-25 22:28:17.501814,96.9462837837838,0,500
2025-11-25 22:28:27.501814,96.89058933933936,0,500
2025-11-25 22:28:37.501814,96.83489489489492,0,500
2025-11-25 22:28:47.501814,96.77920045045047,0,500
2025-11-25 22:28:57.501814,96.72350600600603,0,500
2025-11-25 22:29:07.501814,96.66781156156159,0,500
2025-11-25 22:29:17.501814,96.61211711711715,0,500
2025-11-25 22:29:27.501814,96.55642267267271,0,500
2025-11-25 22:29:37.501814,96.50072822822825,0,500
2025-11-25 22:29:47.501814,96.49829579579583,1,0
2025-11-25 22:29:57.501814,96.49586336336338,1,0
2025-11-25 22:30:07.501814,96.49343093093096,1,0
2025-11-25 22:30:17.501814,96.49099849849851,1,0
2025-11-25 22:30:27.501814,96.43530405405407,0,500
2025-11-25 22:30:37.501814,96.37960960960963,0,500
2025-11-25 22:30:47.501814,96.32391516516519,0,500
2025-11-25 22:30:57.501814,96.26822072072075,0,500
2025-11-25 22:31:07.501814,96.2125262762763,0,500
2025-11-25 22:31:17.501814,96.15683183183185,0,500
2025-11-25 22:31:27.501814,96.10113738738741,0,500
2025-11-25 22:31:37.501814,96.04544294294297,0,500
2025-11-25 22:31:47.501814,95.98974849849853,0,500
2025-11-25 22:31:57.501814,95.93405405405409,0,500
2025-11-25 22:32:07.501814,95.93162162162166,1,0
2025-11-25 22:32:17.501814,95.87592717717722,0,500
2025-11-25 22:32:27.501814,95.82023273273276,0,500
2025-11-25 22:32:37.501814,95.76453828828832,0,500
2025-11-25 22:32:47.501814,95.70884384384388,0,500
2025-11-25 22:32:57.501814,95.65314939939944,0,500
2025-11-25 22:33:07.501814,95.597454954955,0,500
2025-11-25 22:33:17.501814,95.54176051051056,0,500
2025-11-25 22:33:27.501814,95.48606606606612,0,500
2025-11-25 22:33:37.501814,95.43037162162167,0,500
2025-11-25 22:33:47.501814,95.37467717717722,0,500
2025-11-25 22:33:57.501814,95.31898273273278,0,500
2025-11-25 22:34:07.501814,95.26328828828834,0,500
2025-11-25 22:34:17.501814,95.2075938438439,0,500
2025-11-25 22:34:27.501814,95.15189939939945,0,500
2025-11-25 22:34:37.501814,95.09620495495501,0,500
2025-11-25 22:34:47.501814,95.04051051051057,0,500
2025-11-25 22:34:57.501814,94.98481606606613,0,500
2025-11-25 22:35:07.501814,94.98238363363369,1,0
2025-11-25 22:35:17.501814,94.97995120120125,1,0
2025-11-25 22:35:27.501814,94.97751876876882,1,0
2025-11-25 22:35:37.501814,94.92182432432438,0,500
2025-11-25 22:35:47.501814,94.86612987987994,0,500
2025-11-25 22:35:57.501814,94.8104354354355,0,500
2025-11-25 22:36:07.501814,94.75474099099105,0,500
2025-11-25 22:36:17.501814,94.69904654654661,0,500
2025-11-25 22:36:27.501814,94.64335210210216,0,500
2025-11-25 22:36:37.501814,94.58765765765772,0,500
2025-11-25 22:36:47.501814,94.53196321321327,0,500
2025-11-25 22:36:57.501814,94.47626876876883,0,500
2025-11-25 22:37:07.501814,94.42057432432439,0,500
2025-11-25 22:37:17.501814,94.36487987987995,0,500
2025-11-25 22:37:27.501814,94.30918543543551,0,500
2025-11-25 22:37:37.501814,94.25349099099107,0,500
2025-11-25 22:37:47.501814,94.19779654654661,0,500
2025-11-25 22:37:57.501814,94.14210210210217,0,500
2025-11-25 22:38:07.501814,94.08640765765773,0,500
2025-11-25 22:38:17.501814,94.03071321321329,0,500
2025-11-25 22:38:27.501814,93.97501876876885,0,500
2025-11-25 22:38:37.501814,93.9193243243244,0,500
2025-11-25 22:38:47.501814,93.86362987987997,0,500
2025-11-25 22:38:57.501814,93.80793543543552,0,500
2025-11-25 22:39:07.501814,93.75224099099107,0,500
2025-11-25 22:39:17.501814,93.69654654654663,0,500
2025-11-25 22:39:27.501814,93.64085210210219,0,500
2025-11-25 22:39:37.501814,93.58515765765775,0,500
2025-11-25 22:39:47.501814,93.5294632132133,0,500
2025-11-25 22:39:57.501814,93.47376876876886,0,500
2025-11-25 22:40:07.501814,93.41807432432442,0,500
2025-11-25 22:40:17.501814,93.36237987987998,0,500
2025-11-25 22:40:27.501814,93.30668543543553,0,500
2025-11-25 22:40:37.501814,93.25099099099108,0,500
2025-11-25 22:40:47.501814,93.19529654654664,0,500
2025-11-25 22:40:57.501814,93.13960210210222,0,500
2025-11-25 22:41:07.501814,93.08390765765778,0,500
